		      26       1      0.000
		      26       2      0.000
			      26       3      0.000
		      27       1      0.000
		      27       2      0.000
			      27       3      0.000
		      28       1      0.000
		      28       2      0.000
			      28       3      0.000
		      29       1      0.000
		      29       2      0.000
			      29       3      0.000
		      30       1      0.000
		      30       2      0.000
			      30       3      0.000
		      31       1      0.000
		      31       2      0.000
			      31       3      0.000
		      32       1      0.000
		      32       2      0.000
			      32       3      0.000
		      33       1      0.000
		      33       2      0.000
			      33       3      0.000
		      34       1      0.000
		      34       2      0.000
			      34       3      0.000
		      35       1      0.000
		      35       2      0.000
			      35       3      0.000
		      36       1      0.000
		      36       2      0.000
			      36       3      0.000
		      37       1      0.000
		      37       2      0.000
			      37       3      0.000
		      38       1      0.000
		      38       2      0.000
			      38       3      0.000
		      39       1      0.000
		      39       2      0.000
			      39       3      0.000
		      40       1      0.000
		      40       2      0.000
			      40       3      0.000
		      41       1      0.000
		      41       2      0.000
			      41       3      0.000
		      42       1      0.000
		      42       2      0.000
			      42       3      0.000
		      43       1      0.000
		      43       2      0.000
			      43       3      0.000
		      44       1      0.000
		      44       2      0.000
			      44       3      0.000
		      45       1      0.000
		      45       2      0.000
			      45       3      0.000
		      46       1      0.000
		      46       2      0.000
			      46       3      0.000
		      47       1      0.000
		      47       2      0.000
			      47       3      0.000
		      48       1      0.000
		      48       2      0.000
			      48       3      0.000
		      49       1      0.000
		      49       2      0.000
			      49       3      0.000
		      50       1      0.000
		      50       2      0.000
			      50       3      0.000
		      51       1      0.000
		      51       2      0.000
			      51       3      0.000
		      52       1      0.000
		      52       2      0.000
			      52       3      0.000
		      53       1      0.000
		      53       2      0.000
			      53       3      0.000
		      54       1      0.000
		      54       2      0.000
			      54       3      0.000
		      55       1      0.000
		      55       2      0.000
			      55       3      0.000
		      56       1      0.000
		      56       2      0.000
			      56       3      0.000
		      57       1      0.000
		      57       2      0.000
			      57       3      0.000
		      58       1      0.000
		      58       2      0.000
			      58       3      0.000
		      59       1      0.000
		      59       2      0.000
			      59       3      0.000
		      60       1      0.000
		      60       2      0.000
			      60       3      0.000
		      61       1      0.000
		      61       2      0.000
			      61       3      0.000
		      62       1      0.000
		      62       2      0.000
			      62       3      0.000
		      63       1      0.000
		      63       2      0.000
			      63       3      0.000
		      64       1      0.000
		      64       2      0.000
			      64       3      0.000
		      65       1      0.000
		      65       2      0.000
			      65       3      0.000
		      66       1      0.000
		      66       2      0.000
			      66       3      0.000
		      67       1      0.000
		      67       2      0.000
			      67       3      0.000
		      68       1      0.000
		      68       2      0.000
			      68       3      0.000
		      69       1      0.000
		      69       2      0.000
			      69       3      0.000
		      70       1      0.000
		      70       2      0.000
			      70       3      0.000
		      71       1      0.000
		      71       2      0.000
			      71       3      0.000
		      72       1      0.000
		      72       2      0.000
			      72       3      0.000
		      73       1      0.000
		      73       2      0.000
			      73       3      0.000
		      74       1      0.000
		      74       2      0.000
			      74       3      0.000
		      75       1      0.000
		      75       2      0.000
			      75       3      0.000
		      76       1      0.000
		      76       2      0.000
			      76       3      0.000
		      77       1      0.000
		      77       2      0.000
			      77       3      0.000
		      78       1      0.000
		      78       2      0.000
			      78       3      0.000
		      79       1      0.000
		      79       2      0.000
			      79       3      0.000
		      80       1      0.000
		      80       2      0.000
			      80       3      0.000
		      81       1      0.000
		      81       2      0.000
			      81       3      0.000
		      82       1      0.000
		      82       2      0.000
			      82       3      0.000
		      83       1      0.000
		      83       2      0.000
			      83       3      0.000
		      84       1      0.000
		      84       2      0.000
			      84       3      0.000
		      85       1      0.000
		      85       2      0.000
			      85       3      0.000
		      86       1      0.000
		      86       2      0.000
			      86       3      0.000
		      87       1      0.000
		      87       2      0.000
			      87       3      0.000
		      88       1      0.000
		      88       2      0.000
			      88       3      0.000
		      89       1      0.000
		      89       2      0.000
			      89       3      0.000
		      90       1      0.000
		      90       2      0.000
			      90       3      0.000
		      91       1      0.000
		      91       2      0.000
			      91       3      0.000
		      92       1      0.000
		      92       2      0.000
			      92       3      0.000
		      93       1      0.000
		      93       2      0.000
			      93       3      0.000
		      94       1      0.000
		      94       2      0.000
			      94       3      0.000
		      95       1      0.000
		      95       2      0.000
			      95       3      0.000
		      96       1      0.000
		      96       2      0.000
			      96       3      0.000
		      97       1      0.000
		      97       2      0.000
			      97       3      0.000
		      98       1      0.000
		      98       2      0.000
			      98       3      0.000
		      99       1      0.000
		      99       2      0.000
			      99       3      0.000
		     100       1      0.000
		     100       2      0.000
			     100       3      0.000
		     101       1      0.000
		     101       2      0.000
			     101       3      0.000
		     102       1      0.000
		     102       2      0.000
			     102       3      0.000
		     103       1      0.000
		     103       2      0.000
			     103       3      0.000
		     104       1      0.000
		     104       2      0.000
			     104       3      0.000
		     105       1      0.000
		     105       2      0.000
			     105       3      0.000
		     106       1      0.000
		     106       2      0.000
			     106       3      0.000
