		       1       1      0.000
		       1       2      0.000
			       1       3      0.000
		       2       1      0.000
		       2       2      0.000
			       2       3      0.000
		       3       1      0.000
		       3       2      0.000
			       3       3      0.000
		       4       1      0.000
		       4       2      0.000
			       4       3      0.000
		       5       1      0.000
		       5       2      0.000
			       5       3      0.000
		       6       1      0.000
		       6       2      0.000
			       6       3      0.000
		       7       1      0.000
		       7       2      0.000
			       7       3      0.000
		       8       1      0.000
		       8       2      0.000
			       8       3      0.000
		       9       1      0.000
		       9       2      0.000
			       9       3      0.000
		      10       1      0.000
		      10       2      0.000
			      10       3      0.000
		      11       1      0.000
		      11       2      0.000
			      11       3      0.000
		      12       1      0.000
		      12       2      0.000
			      12       3      0.000
		      13       1      0.000
		      13       2      0.000
			      13       3      0.000
		      14       1      0.000
		      14       2      0.000
			      14       3      0.000
		      15       1      0.000
		      15       2      0.000
			      15       3      0.000
		      16       1      0.000
		      16       2      0.000
			      16       3      0.000
		      17       1      0.000
		      17       2      0.000
			      17       3      0.000
		      18       1      0.000
		      18       2      0.000
			      18       3      0.000
		      19       1      0.000
		      19       2      0.000
			      19       3      0.000
		      20       1      0.000
		      20       2      0.000
			      20       3      0.000
		      21       1      0.000
		      21       2      0.000
			      21       3      0.000
		      22       1      0.000
		      22       2      0.000
			      22       3      0.000
		      23       1      0.000
		      23       2      0.000
			      23       3      0.000
		      24       1      0.000
		      24       2      0.000
			      24       3      0.000
		      25       1      0.000
		      25       2      0.000
			      25       3      0.000
		      26       1      0.000
		      26       2      0.000
			      26       3      0.000
		      27       1      0.000
		      27       2      0.000
			      27       3      0.000
		      28       1      0.000
		      28       2      0.000
			      28       3      0.000
		      29       1      0.000
		      29       2      0.000
			      29       3      0.000
		      30       1      0.000
		      30       2      0.000
			      30       3      0.000
		      31       1      0.000
		      31       2      0.000
			      31       3      0.000
		      32       1      0.000
		      32       2      0.000
			      32       3      0.000
		      33       1      0.000
		      33       2      0.000
			      33       3      0.000
		      34       1      0.000
		      34       2      0.000
			      34       3      0.000
		      35       1      0.000
		      35       2      0.000
			      35       3      0.000
		      36       1      0.000
		      36       2      0.000
			      36       3      0.000
		      37       1      0.000
		      37       2      0.000
			      37       3      0.000
		      38       1      0.000
		      38       2      0.000
			      38       3      0.000
		      39       1      0.000
		      39       2      0.000
			      39       3      0.000
		      40       1      0.000
		      40       2      0.000
			      40       3      0.000
		      41       1      0.000
		      41       2      0.000
			      41       3      0.000
		      42       1      0.000
		      42       2      0.000
			      42       3      0.000
		      43       1      0.000
		      43       2      0.000
			      43       3      0.000
		      44       1      0.000
		      44       2      0.000
			      44       3      0.000
		      45       1      0.000
		      45       2      0.000
			      45       3      0.000
		      46       1      0.000
		      46       2      0.000
			      46       3      0.000
		      47       1      0.000
		      47       2      0.000
			      47       3      0.000
		      48       1      0.000
		      48       2      0.000
			      48       3      0.000
		      49       1      0.000
		      49       2      0.000
			      49       3      0.000
		      50       1      0.000
		      50       2      0.000
			      50       3      0.000
		      51       1      0.000
		      51       2      0.000
			      51       3      0.000
		      52       1      0.000
		      52       2      0.000
			      52       3      0.000
		      53       1      0.000
		      53       2      0.000
			      53       3      0.000
		      54       1      0.000
		      54       2      0.000
			      54       3      0.000
		      55       1      0.000
		      55       2      0.000
			      55       3      0.000
		      56       1      0.000
		      56       2      0.000
			      56       3      0.000
		      57       1      0.000
		      57       2      0.000
			      57       3      0.000
		      58       1      0.000
		      58       2      0.000
			      58       3      0.000
		      59       1      0.000
		      59       2      0.000
			      59       3      0.000
		      60       1      0.000
		      60       2      0.000
			      60       3      0.000
		      61       1      0.000
		      61       2      0.000
			      61       3      0.000
		      62       1      0.000
		      62       2      0.000
			      62       3      0.000
