		      47       1      0.000
		      47       2      0.000
			      47       3      0.000
		      48       1      0.000
		      48       2      0.000
			      48       3      0.000
		      49       1      0.000
		      49       2      0.000
			      49       3      0.000
		      50       1      0.000
		      50       2      0.000
			      50       3      0.000
		      51       1      0.000
		      51       2      0.000
			      51       3      0.000
		      52       1      0.000
		      52       2      0.000
			      52       3      0.000
		      53       1      0.000
		      53       2      0.000
			      53       3      0.000
		      61       1      0.000
		      61       2      0.000
			      61       3      0.000
		      62       1      0.000
		      62       2      0.000
			      62       3      0.000
		      63       1      0.000
		      63       2      0.000
			      63       3      0.000
		      64       1      0.000
		      64       2      0.000
			      64       3      0.000
		      65       1      0.000
		      65       2      0.000
			      65       3      0.000
		      66       1      0.000
		      66       2      0.000
			      66       3      0.000
		      67       1      0.000
		      67       2      0.000
			      67       3      0.000
		     279       1      0.000
		     279       2      0.000
			     279       3      0.000
		     280       1      0.000
		     280       2      0.000
			     280       3      0.000
		     281       1      0.000
		     281       2      0.000
			     281       3      0.000
		     282       1      0.000
		     282       2      0.000
			     282       3      0.000
		     283       1      0.000
		     283       2      0.000
			     283       3      0.000
		     284       1      0.000
		     284       2      0.000
			     284       3      0.000
		     285       1      0.000
		     285       2      0.000
			     285       3      0.000
		     286       1      0.000
		     286       2      0.000
			     286       3      0.000
		     287       1      0.000
		     287       2      0.000
			     287       3      0.000
		     288       1      0.000
		     288       2      0.000
			     288       3      0.000
		     289       1      0.000
		     289       2      0.000
			     289       3      0.000
		     290       1      0.000
		     290       2      0.000
			     290       3      0.000
		     291       1      0.000
		     291       2      0.000
			     291       3      0.000
		     292       1      0.000
		     292       2      0.000
			     292       3      0.000
		     293       1      0.000
		     293       2      0.000
			     293       3      0.000
		     294       1      0.000
		     294       2      0.000
			     294       3      0.000
		     295       1      0.000
		     295       2      0.000
			     295       3      0.000
		     296       1      0.000
		     296       2      0.000
			     296       3      0.000
		     297       1      0.000
		     297       2      0.000
			     297       3      0.000
		     298       1      0.000
		     298       2      0.000
			     298       3      0.000
		     299       1      0.000
		     299       2      0.000
			     299       3      0.000
		     300       1      0.000
		     300       2      0.000
			     300       3      0.000
		     301       1      0.000
		     301       2      0.000
			     301       3      0.000
		     302       1      0.000
		     302       2      0.000
			     302       3      0.000
		     303       1      0.000
		     303       2      0.000
			     303       3      0.000
		     304       1      0.000
		     304       2      0.000
			     304       3      0.000
		     305       1      0.000
		     305       2      0.000
			     305       3      0.000
		     306       1      0.000
		     306       2      0.000
			     306       3      0.000
		     307       1      0.000
		     307       2      0.000
			     307       3      0.000
		     308       1      0.000
		     308       2      0.000
			     308       3      0.000
		     309       1      0.000
		     309       2      0.000
			     309       3      0.000
		     310       1      0.000
		     310       2      0.000
			     310       3      0.000
		     311       1      0.000
		     311       2      0.000
			     311       3      0.000
		     312       1      0.000
		     312       2      0.000
			     312       3      0.000
		     313       1      0.000
		     313       2      0.000
			     313       3      0.000
		     314       1      0.000
		     314       2      0.000
			     314       3      0.000
		     315       1      0.000
		     315       2      0.000
			     315       3      0.000
		     316       1      0.000
		     316       2      0.000
			     316       3      0.000
		     317       1      0.000
		     317       2      0.000
			     317       3      0.000
		     318       1      0.000
		     318       2      0.000
			     318       3      0.000
		     319       1      0.000
		     319       2      0.000
			     319       3      0.000
		     320       1      0.000
		     320       2      0.000
			     320       3      0.000
		     321       1      0.000
		     321       2      0.000
			     321       3      0.000
		     322       1      0.000
		     322       2      0.000
			     322       3      0.000
		     323       1      0.000
		     323       2      0.000
			     323       3      0.000
		     324       1      0.000
		     324       2      0.000
			     324       3      0.000
		     325       1      0.000
		     325       2      0.000
			     325       3      0.000
		     326       1      0.000
		     326       2      0.000
			     326       3      0.000
		     327       1      0.000
		     327       2      0.000
			     327       3      0.000
		     328       1      0.000
		     328       2      0.000
			     328       3      0.000
		     329       1      0.000
		     329       2      0.000
			     329       3      0.000
		     534       1      0.000
		     534       2      0.000
			     534       3      0.000
		     535       1      0.000
		     535       2      0.000
			     535       3      0.000
		     536       1      0.000
		     536       2      0.000
			     536       3      0.000
		     537       1      0.000
		     537       2      0.000
			     537       3      0.000
		     538       1      0.000
		     538       2      0.000
			     538       3      0.000
		     539       1      0.000
		     539       2      0.000
			     539       3      0.000
		     540       1      0.000
		     540       2      0.000
			     540       3      0.000
		     549       1      0.000
		     549       2      0.000
			     549       3      0.000
		     558       1      0.000
		     558       2      0.000
			     558       3      0.000
		     567       1      0.000
		     567       2      0.000
			     567       3      0.000
		     568       1      0.000
		     568       2      0.000
			     568       3      0.000
		     569       1      0.000
		     569       2      0.000
			     569       3      0.000
		     570       1      0.000
		     570       2      0.000
			     570       3      0.000
		     571       1      0.000
		     571       2      0.000
			     571       3      0.000
		     572       1      0.000
		     572       2      0.000
			     572       3      0.000
		     573       1      0.000
		     573       2      0.000
			     573       3      0.000
		     582       1      0.000
		     582       2      0.000
			     582       3      0.000
		     592       1      0.000
		     592       2      0.000
			     592       3      0.000
		     593       1      0.000
		     593       2      0.000
			     593       3      0.000
		     594       1      0.000
		     594       2      0.000
			     594       3      0.000
		     595       1      0.000
		     595       2      0.000
			     595       3      0.000
		     596       1      0.000
		     596       2      0.000
			     596       3      0.000
		     597       1      0.000
		     597       2      0.000
			     597       3      0.000
		     598       1      0.000
		     598       2      0.000
			     598       3      0.000
		     611       1      0.000
		     611       2      0.000
			     611       3      0.000
		     619       1      0.000
		     619       2      0.000
			     619       3      0.000
		     620       1      0.000
		     620       2      0.000
			     620       3      0.000
		     621       1      0.000
		     621       2      0.000
			     621       3      0.000
		     622       1      0.000
		     622       2      0.000
			     622       3      0.000
		     623       1      0.000
		     623       2      0.000
			     623       3      0.000
		     624       1      0.000
		     624       2      0.000
			     624       3      0.000
		     625       1      0.000
		     625       2      0.000
			     625       3      0.000
		    1314       1      0.000
		    1314       2      0.000
			    1314       3      0.000
		    1315       1      0.000
		    1315       2      0.000
			    1315       3      0.000
		    1316       1      0.000
		    1316       2      0.000
			    1316       3      0.000
		    1317       1      0.000
		    1317       2      0.000
			    1317       3      0.000
		    1318       1      0.000
		    1318       2      0.000
			    1318       3      0.000
		    1319       1      0.000
		    1319       2      0.000
			    1319       3      0.000
		    1320       1      0.000
