			       4       3      0.000
			       8       3      0.000
			       9       3      0.000
		      16       1      0.000
		      22       1      0.000
		      23       1      0.000
		      24       1      0.000
		      25       1      0.000
		      46       1      0.000
		      52       1      0.000
		      58       1      0.000
		      59       1      0.000
		      60       1      0.000
		      61       1      0.000
		      62       1      0.000
		      63       1      0.000
		      64       1      0.000
		      65       1      0.000
		     106       1      0.000
			     106       3      0.000
			     107       3      0.000
			     108       3      0.000
			     109       3      0.000
			     110       3      0.000
			     111       3      0.000
			     112       3      0.000
			     113       3      0.000
			     114       3      0.000
			     115       3      0.000
			     116       3      0.000
			     117       3      0.000
			     118       3      0.000
			     119       3      0.000
			     120       3      0.000
			     121       3      0.000
			     122       3      0.000
			     123       3      0.000
			     124       3      0.000
			     125       3      0.000
			     126       3      0.000
			     127       3      0.000
			     128       3      0.000
			     129       3      0.000
			     130       3      0.000
			     131       3      0.000
			     132       3      0.000
		     133       1      0.000
			     133       3      0.000
			     134       3      0.000
			     135       3      0.000
			     136       3      0.000
			     137       3      0.000
			     138       3      0.000
			     139       3      0.000
			     140       3      0.000
			     141       3      0.000
			     142       3      0.000
			     143       3      0.000
			     144       3      0.000
			     145       3      0.000
			     146       3      0.000
			     147       3      0.000
			     148       3      0.000
			     149       3      0.000
			     150       3      0.000
			     151       3      0.000
			     152       3      0.000
			     153       3      0.000
			     154       3      0.000
			     155       3      0.000
			     156       3      0.000
			     157       3      0.000
			     158       3      0.000
			     159       3      0.000
		     160       1      0.000
			     160       3      0.000
			     161       3      0.000
			     162       3      0.000
			     163       3      0.000
			     164       3      0.000
			     165       3      0.000
			     166       3      0.000
			     167       3      0.000
			     168       3      0.000
			     169       3      0.000
			     170       3      0.000
			     171       3      0.000
			     172       3      0.000
			     173       3      0.000
			     174       3      0.000
			     175       3      0.000
			     176       3      0.000
			     177       3      0.000
			     178       3      0.000
			     179       3      0.000
			     180       3      0.000
			     181       3      0.000
			     182       3      0.000
			     183       3      0.000
			     184       3      0.000
			     185       3      0.000
			     186       3      0.000
		     187       1      0.000
		     214       1      0.000
		     215       1      0.000
		     268       1      0.000
		     269       1      0.000
		     270       1      0.000
		     349       1      0.000
		     350       1      0.000
		     351       1      0.000
		     430       1      0.000
		     431       1      0.000
		     432       1      0.000
		     511       1      0.000
		     511       2      0.000
		     547       1      0.000
		     547       2      0.000
		     583       1      0.000
		     583       2      0.000
